Open,High,Low,Close
2363.63,2386.68,2363.04,2371.26
2371.25,2424.58,2370.95,2415.32
2415.54,2418.3,2391.45,2411.59
2411.8,2439.78,2401.37,2422.23
2422.23,2469.71,2420.02,2468.69
2468.45,2483.68,2451.58,2458.66
2458.66,2474.94,2440.38,2445.08
2445.41,2445.86,2393.85,2400.3
2401.86,2412.17,2383.92,2396.35
2396.23,2412.06,2388.3,2409.53
2408.92,2432.02,2396.72,2397.23
2397.28,2401.24,2353.14,2364.49
2364.16,2390.79,2355.85,2387.34
2388.99,2403.16,2369.68,2383.5
2383.31,2412.89,2376.51,2410.92
2410.23,2451.01,2403.92,2447.24
2448.4,2462.31,2430.27,2446.3
2446.36,2477.72,2410.87,2441.38
2442.1,2458.77,2364.35,2409.96
2410.23,2418.36,2381.78,2389.9
2391.85,2407.06,2379.07,2383.06
2382.79,2427.64,2380.96,2427.18
2426.89,2437.07,2416.93,2431.07
2429.67,2473.16,2423.88,2472.03
2470.53,2476.97,2458.51,2464.98
2465.72,2480.02,2438.13,2447.92
2447.56,2470.09,2432.23,2456.24
2456.42,2509.76,2450.82,2507.46
2510.66,2510.75,2485.67,2504.23
2503.13,2531.72,2497.36,2514.01
2513.64,2519.98,2494.03,2512.3
2511.89,2514.68,2470.87,2484.73
2484.76,2518.37,2484.46,2511.93
2512.77,2526.94,2508.76,2517.91
2517.98,2525.99,2503.58,2524.59
2524.44,2529.04,2493.66,2504.67
2504.48,2528.72,2503.69,2521.09
2521.26,2526.87,2494.17,2503.35
2503.75,2507.32,2490.07,2499.61
2499.09,2506.31,2473.47,2492.86
2492.73,2500.27,2471.93,2495.45
2495.19,2523.47,2493.86,2516.63
2516.57,2529.21,2485.17,2497.61
2496.33,2507.18,2485.57,2506.14
2506.07,2518.47,2500.16,2516.54
2516.38,2529.06,2500.97,2511.42
2511.76,2560.12,2511.04,2558.6
2558.6,2586.08,2556.81,2578.38
2579.35,2589.68,2575.32,2582.42
2582.18,2586.95,2560.82,2569.45
2569.42,2600.16,2546.86,2559.27
2558.74,2594.89,2551.16,2586.61
2586.52,2625.79,2584.83,2622.26
2618.89,2634.89,2613.92,2628.39
2628.63,2664.39,2622.68,2656.99
2657.25,2670.52,2649.83,2657.02
2656.99,2685.58,2654.84,2672.23
2672.14,2674.34,2643.18,2659.81
2658.49,2666.03,2624.74,2634.53
2634.38,2673.1,2632.13,2663.37
2663.11,2663.46,2641.18,2658.67
2658.33,2662.94,2638.01,2656.01
2655.71,2670.2,2632.06,2653.57
2651.45,2659.66,2637.81,2642.51
2642.63,2653.09,2604.81,2621.85
2621.56,2624.31,2605.21,2607.68
2607.4,2631.51,2604.49,2630.05
2629.74,2661.45,2628.18,2656.38
2656.86,2666.82,2643.2,2648.52
2648.71,2668.92,2638.14,2662.64
2662.55,2685.34,2658.75,2673.64
2673.71,2696.76,2673.21,2692.83
2692.53,2722.54,2692.23,2721.91
2719.57,2740.58,2714.25,2719.5
2719.87,2748.9,2718.93,2748.81
2746.85,2758.45,2708.79,2715.57
2715.48,2743.26,2715.09,2735.84
2735.83,2747.75,2717.08,2747.39
2734.61,2745.98,2724.75,2742.24
2742.21,2774.8,2739.93,2774.44
2774.29,2790.01,2770.94,2787.21
2787.47,2790.1,2731.59,2743.77
2743.83,2762.22,2733.26,2735.84
2735.95,2748.22,2730.55,2736.46
2735.83,2749.97,2724.76,2743.72
2743.26,2749.73,2652.41,2658.94
2659.17,2710.26,2643.47,2706.24
2705.86,2710.42,2680.34,2684.15
2685.59,2686.21,2610.71,2619.3
2618.73,2627.12,2589.7,2597.98
2597.75,2618.81,2572.65,2572.7
