Open,High,Low,Close
144.56,145.556,144.221,144.98
144.937,146.249,144.654,146.156
146.026,147.179,145.776,146.909
146.881,147.21,145.145,145.465
145.462,145.56,143.708,143.731
143.742,144.231,142.85,143.451
143.441,144.047,141.774,142.271
142.222,143.796,141.949,143.161
143.168,143.711,142.193,142.452
142.435,142.546,140.709,142.357
142.256,143.043,141.728,141.804
141.809,141.874,140.281,140.85
140.76,140.912,139.58,140.607
140.594,142.464,140.322,142.398
142.344,142.716,140.44,142.271
142.201,143.947,141.884,142.632
142.569,144.496,141.739,143.893
143.838,144.461,143.167,143.595
143.587,144.682,143.114,143.218
143.142,144.844,142.893,144.747
144.736,145.215,144.111,144.796
144.761,146.491,142.069,142.167
142.188,143.915,141.646,143.624
143.588,144.529,142.971,143.558
143.559,146.516,143.427,146.462
146.414,147.242,146.234,146.958
146.842,149.004,145.918,148.689
148.64,149.134,147.846,148.178
148.12,148.379,147.346,148.196
148.132,149.363,148.012,149.312
149.28,149.569,148.25,148.577
148.488,149.286,148.403,149.135
148.89,149.982,148.89,149.751
149.745,149.838,148.85,149.215
149.185,149.807,148.868,149.645
149.576,150.323,149.242,150.228
150.147,150.284,149.365,149.502
149.503,150.885,149.09,150.843
150.752,151.197,150.496,151.087
150.996,153.188,150.972,152.762
152.741,152.835,151.555,151.821
151.824,152.379,151.452,152.315
153.376,153.881,152.409,153.297
153.238,153.867,152.755,153.368
153.284,153.498,152.781,153.408
153.304,153.617,151.832,152.031
151.964,153.093,151.789,152.94
152.262,152.524,151.535,152.128
152.06,152.546,151.337,151.611
151.546,154.699,151.286,154.63
154.604,154.714,152.692,152.899
152.911,153.37,152.143,152.626
152.662,153.954,152.607,153.727
153.641,154.923,153.411,154.627
154.586,155.626,154.34,155.47
155.345,156.421,155.322,156.273
156.241,156.75,153.863,154.392
154.28,155.358,153.836,154.677
154.619,154.799,153.278,154.651
154.64,155.889,154.521,155.421
155.398,155.398,153.907,154.534
154.519,155.023,153.967,154.793
154.101,154.724,153.549,154.169
154.188,154.49,152.984,153.107
152.992,153.236,150.455,151.096
151.058,151.952,150.866,151.543
151.516,151.543,149.463,149.698
149.58,150.752,149.081,149.585
149.585,150.24,148.645,149.59
149.584,151.231,149.523,150.621
150.55,150.778,149.655,150.093
150.048,150.699,149.362,150.04
149.96,151.349,149.691,151.223
151.203,152.182,150.897,151.961
151.889,152.855,151.011,152.462
152.358,152.775,151.8,152.647
152.574,153.801,152.454,153.693
153.61,154.479,153.323,154.155
154.114,154.345,153.161,153.453
153.396,154.867,153.335,154.832
154.738,157.807,154.435,157.424
157.38,157.929,155.954,156.444
156.298,157.27,156.288,157.163
157.102,157.394,156.891,157.172
157.156,158.085,157.075,158.017
157.872,157.956,157.352,157.79
157.728,158.07,156.669,156.853
156.818,157.55,156.023,157.173
