Open,High,Low,Close
95158.0,98801.82,95063.83,97475.42
97584.31,97605.75,96151.73,96865.76
96923.65,97865.5,95738.47,97839.95
97793.4,98279.13,94332.56,95453.39
95516.77,96350.72,93575.98,96089.39
95817.4,99247.59,94439.05,97867.33
97762.29,104030.75,97762.28,99052.55
98925.04,102116.11,91675.98,100551.37
100574.46,100762.56,99015.47,100040.9
100027.52,100617.47,98740.67,100115.6
100105.13,101504.2,93963.84,97173.25
96990.58,98333.34,94250.75,96816.09
97065.77,101835.97,95703.92,101636.82
101641.5,102650.32,99328.25,99881.07
99844.11,101975.34,99200.58,101408.2
101369.04,102715.65,100570.53,101070.5
100922.93,103481.17,100861.86,102854.03
102612.09,107894.78,102603.2,106162.5
106198.8,108399.95,105484.44,106444.58
106388.37,106520.35,100119.66,101183.0
100776.66,102790.81,95500.64,97458.23
97429.65,98303.35,92078.55,96480.57
97090.32,99535.56,96356.3,96944.51
96727.64,97397.72,94231.99,95052.62
94689.72,96447.84,92304.36,93912.64
93773.49,99433.87,93377.59,98294.46
98519.44,99456.98,97551.36,98356.78
98368.64,99887.9,95064.44,95672.97
95657.75,97399.14,93193.68,94365.19
94418.38,95143.62,93979.72,94963.14
94953.41,95555.89,92959.83,93241.54
93211.54,94866.38,91258.08,92107.06
91985.42,96093.99,91843.72,93696.95
93713.3,94810.63,92668.94,94516.92
